__store_latitude,__store_longitude,latitude,longitude,store,__batch_group,totalhours,buildingsize,decortype,buildingstyletype,franchisee_grade,drivethruindicator,numberofindoorcustomerareaseats,__store_class,__market_class,__store_bg,__store_class_respop,total_comp_1_mi,total_comp_dma,total_comp_3_mi,total_comp_5_mi,total_comp_adjacent,total_comp_ta,sis_dma,sis_1_mi,sis_3_mi,sis_adjacent,sis_5_mi,sis_ta,__success,__errors
39.00678669162064,-94.84481338216555,39.00678669162064,-94.84481338216555,2003600,73,0,0,0,0,0,0,0,7,2,200910526036,5,7,1321,10,27,7,14,136,0,1,0,2,1,True,0
47.22261876040391,-93.5282385634724,47.22261876040391,-93.5282385634724,1221900,73,0,0,0,0,0,0,0,7,7,270614808023,6,13,153,15,15,8,15,29,0,1,0,1,1,True,0
41.7073061487978,-87.55923314914102,41.7073061487978,-87.55923314914102,5505300,73,0,0,0,0,0,0,0,5,1,170315102003,4,1,4155,32,84,1,14,547,0,8,0,20,5,True,0
36.3411126694591,-119.33112621814809,36.3411126694591,-119.33112621814809,4702500,73,0,0,0,0,0,0,0,5,4,61070010034,4,2,817,58,84,0,47,110,0,5,0,5,4,True,0
45.75478211154909,-108.6145421181423,45.75478211154909,-108.6145421181423,4582200,73,0,0,0,0,0,0,0,6,5,301110017041,5,9,134,31,48,3,30,22,0,4,0,7,4,True,0
34.427368613561434,-119.68714057339088,34.427368613561434,-119.68714057339088,1147600,73,0,0,0,0,0,0,0,4,4,60830008011,4,7,187,13,17,4,8,37,0,1,0,2,0,True,0
31.19540530869443,-85.40995854946684,31.19540530869443,-85.40995854946684,1786400,73,0,0,0,0,0,0,0,6,5,10690411002,5,8,167,29,75,0,30,23,0,2,0,6,2,True,0
36.0989636650237,-78.46571196640835,36.0989636650237,-78.46571196640835,16800,73,0,0,0,0,0,0,0,7,2,370690604023,7,2,1545,2,4,2,2,179,0,0,0,1,0,True,0
34.619952355336565,-87.0366778252574,34.619952355336565,-87.0366778252574,2101200,73,0,0,0,0,0,0,0,7,5,11030051012,7,2,610,4,36,0,4,68,0,0,0,3,0,True,0
41.159155,-111.941653,41.159155,-111.941653,2656900,74,0,0,0,0,0,0,0,5,3,490572109003,4,7,1488,23,75,3,17,164,0,2,0,5,1,True,0
38.6899718056715,-121.12128686396171,38.6899718056715,-121.12128686396171,3957200,74,0,0,0,0,0,0,0,5,2,60670085011,4,3,1719,28,56,3,24,251,0,2,0,6,1,True,0
40.81266285392557,-73.90504404423878,40.81266285392557,-73.90504404423878,5011900,74,0,0,0,0,0,0,0,1,1,360050079003,1,39,5316,259,587,3,47,536,5,26,0,68,5,True,0
38.181142185605,-84.81571704703994,38.181142185605,-84.81571704703994,5285100,74,0,0,0,0,0,0,0,7,6,210730707011,7,7,732,19,36,5,19,77,0,1,0,2,1,True,0
36.608189844582704,-121.9258506192655,36.608189844582704,-121.9258506192655,1191200,74,0,0,0,0,0,0,0,5,4,60530121002,4,3,197,12,29,2,12,37,0,3,0,6,3,True,0
35.59322187635011,-89.25288980602113,35.59322187635011,-89.25288980602113,1131200,74,0,0,0,0,0,0,0,7,7,470759304003,7,6,918,6,9,3,9,98,0,0,0,0,0,True,0
33.997556246228704,-118.4609902984559,33.997556246228704,-118.4609902984559,236900,74,0,0,0,0,0,0,0,3,1,60372736004,2,10,6752,66,148,3,19,875,1,13,0,25,2,True,0
32.901072,-96.76805,32.901072,-96.76805,5166700,74,0,0,0,0,0,0,0,4,1,481130078231,3,15,4433,87,221,4,37,378,0,8,0,21,3,True,0
37.792692868850295,-85.9131029137315,37.792692868850295,-85.9131029137315,4939000,74,0,0,0,0,0,0,0,7,5,210930006003,6,3,934,7,37,2,4,113,0,0,0,2,0,True,0
44.6975850116208,-73.48117256645996,44.6975850116208,-73.48117256645996,630500,74,0,0,0,0,0,0,0,6,5,360191010001,5,14,199,19,21,8,21,37,1,4,0,4,4,True,0
38.293547,-77.569363,38.293547,-77.569363,4203100,75,0,0,0,0,0,0,0,6,1,511770201063,5,11,2523,23,60,5,14,361,0,3,0,6,2,True,0
32.66840680955314,-114.44794157453042,32.66840680955314,-114.44794157453042,1980000,75,0,0,0,0,0,0,0,6,4,40270111082,5,15,159,18,20,3,20,19,0,0,0,0,0,True,0
30.26657168517292,-87.69006981421978,30.26657168517292,-87.69006981421978,398800,75,0,0,0,0,0,0,0,7,4,10030114073,6,6,817,9,13,5,13,89,1,1,1,1,1,True,0
35.97997469042449,-115.10039045253342,35.97997469042449,-115.10039045253342,2748100,75,0,0,0,0,0,0,0,5,2,320030057141,4,2,1132,52,113,0,25,108,0,5,0,9,2,True,0
34.52561979115303,-88.65515722728334,34.52561979115303,-88.65515722728334,1975800,75,0,0,0,0,0,0,0,7,7,281179505001,7,2,261,2,2,2,2,35,0,0,0,0,0,True,0
47.449011,-122.460284,47.449011,-122.460284,3208200,75,0,0,0,0,0,0,0,7,1,530330277011,7,0,1633,0,0,0,0,317,0,0,0,0,0,True,0
34.440604878925754,-119.82665306926596,34.440604878925754,-119.82665306926596,772800,75,0,0,0,0,0,0,0,5,4,60830029142,4,8,187,18,22,3,16,37,0,1,0,2,1,True,0
39.78126523833642,-104.84555085564698,39.78126523833642,-104.84555085564698,2635100,75,0,0,0,0,0,0,0,5,1,80310083122,4,9,1860,39,129,5,31,232,0,3,0,10,1,True,0
32.719564,-96.875358,32.719564,-96.875358,5835200,75,0,0,0,0,0,0,0,5,1,481130065023,4,8,4433,58,134,4,47,378,1,5,0,12,4,True,0
47.306997,-122.335576,47.306997,-122.335576,2401900,75,0,0,0,0,0,0,0,5,1,530330303091,4,0,1633,35,76,0,33,317,0,8,0,14,7,True,0
41.17732303094319,-83.42054420590067,41.17732303094319,-83.42054420590067,745700,76,0,0,0,0,0,0,0,7,6,391479628003,6,7,502,11,11,4,11,78,0,0,0,0,0,True,0
44.912015,-91.935058,44.912015,-91.935058,2430200,76,0,0,0,0,0,0,0,7,6,550339705001,7,10,1701,17,17,4,17,312,0,1,0,1,1,True,0
25.478796943235697,-80.46252425510862,25.478796943235697,-80.46252425510862,5307600,76,0,0,0,0,0,0,0,5,1,120860110013,4,14,1509,42,55,2,34,243,1,5,0,7,4,True,0
42.12280453539817,-75.96368865512603,42.12280453539817,-75.96368865512603,1155100,76,0,0,0,0,0,0,0,6,4,360070142003,5,9,85,29,49,0,24,19,1,5,0,11,3,True,0
40.91772699926913,-81.10622563503911,40.91772699926913,-81.10622563503911,230700,76,0,0,0,0,0,0,0,6,4,391517103001,6,1,1793,19,20,1,20,282,0,1,0,2,2,True,0
44.738138375892376,-93.25893356157223,44.738138375892376,-93.25893356157223,538300,76,0,0,0,0,0,0,0,6,1,270370607411,4,0,1701,42,84,0,36,312,0,4,0,10,4,True,0
40.30060673245113,-76.92912520364384,40.30060673245113,-76.92912520364384,2531500,76,0,0,0,0,0,0,0,6,3,420410101001,4,5,640,14,46,3,13,100,0,1,0,5,1,True,0
40.91425055057032,-73.85817726441854,40.91425055057032,-73.85817726441854,5607500,76,0,0,0,0,0,0,0,3,1,361190024043,2,8,5316,89,229,0,25,535,0,9,0,28,1,True,0
41.97336537844303,-87.74837391607035,41.97336537844303,-87.74837391607035,725700,76,0,0,0,0,0,0,0,4,1,170311204002,2,7,4155,119,347,2,33,547,1,18,0,62,4,True,0
34.21624769446034,-77.88510260380852,34.21624769446034,-77.88510260380852,80800,76,0,0,0,0,0,0,0,5,4,371290119021,4,11,257,55,85,1,51,38,0,2,0,7,2,True,0
41.67661188434175,-86.25102056576529,41.67661188434175,-86.25102056576529,171000,77,0,0,0,0,0,0,0,5,4,181410017001,4,5,401,38,117,3,43,57,1,3,0,9,2,True,0
41.39820234269467,-81.59671968183484,41.39820234269467,-81.59671968183484,550200,77,0,0,0,0,0,0,0,6,2,390351545023,4,3,1793,23,80,2,23,282,0,3,0,11,3,True,0
33.59687569683549,-112.16668380374202,33.59687569683549,-112.16668380374202,1235500,77,0,0,0,0,0,0,0,4,1,40131042192,3,9,2580,88,205,2,28,262,0,6,0,19,3,True,0
35.03545156587212,-83.82409107639378,35.03545156587212,-83.82409107639378,1583500,77,0,0,0,0,0,0,0,7,7,370439502003,7,1,3583,1,1,1,1,378,0,0,0,0,0,True,0
36.8214198556479,-119.70975785119708,36.8214198556479,-119.70975785119708,222300,77,0,0,0,0,0,0,0,5,2,60190056074,4,11,817,72,166,2,56,110,0,7,0,19,6,True,0
41.10186040842604,-81.48210874161485,41.10186040842604,-81.48210874161485,211300,77,0,0,0,0,0,0,0,5,3,391535022005,4,1,1793,59,111,0,52,282,0,5,0,13,4,True,0
39.11858896302592,-76.6333423545017,39.11858896302592,-76.6333423545017,244700,77,0,0,0,0,0,0,0,6,1,240037305041,4,7,1087,29,72,5,26,155,0,5,0,11,5,True,0
40.10783602110303,-83.73661045600446,40.10783602110303,-83.73661045600446,27700,77,0,0,0,0,0,0,0,7,6,390210105001,7,11,638,13,13,11,13,89,0,0,0,0,0,True,0
40.15944560703642,-104.93853434638297,40.15944560703642,-104.93853434638297,3467800,77,0,0,0,0,0,0,0,7,4,81230020202,6,3,1860,20,20,3,20,232,0,1,0,1,1,True,0
29.729583,-95.518957,29.729583,-95.518957,2526400,77,0,0,0,0,0,0,0,4,1,482014321001,3,11,3674,104,229,0,40,417,0,9,0,32,4,True,0
37.28113736783431,-98.58700211742924,37.28113736783431,-98.58700211742924,3971300,78,0,0,0,0,0,0,0,7,7,200079681003,7,2,672,2,2,2,2,86,0,0,0,0,0,True,0
37.82455093048197,-82.81981562544547,37.82455093048197,-82.81981562544547,713200,78,0,0,0,0,0,0,0,7,7,211159604003,7,13,697,15,16,12,16,74,0,1,0,1,1,True,0
40.71744436004886,-82.54667935779216,40.71744436004886,-82.54667935779216,3092900,78,0,0,0,0,0,0,0,7,5,391390021012,5,6,1793,21,41,6,23,282,0,3,0,4,3,True,0
36.84196569530589,-94.61159025367326,36.84196569530589,-94.61159025367326,4128200,78,0,0,0,0,0,0,0,7,5,291450207001,7,2,232,3,3,1,3,24,0,0,0,0,0,True,0
29.69387933295356,-90.55318776564626,29.69387933295356,-90.55318776564626,2001500,78,0,0,0,0,0,0,0,7,4,220570216011,7,7,729,9,9,7,8,134,1,1,1,1,1,True,0
34.86544454668518,-118.1773886813389,34.86544454668518,-118.1773886813389,1298000,78,0,0,0,0,0,0,0,7,3,60290058011,6,6,6752,6,6,6,6,875,0,0,0,0,0,True,0
33.786528356942334,-84.38484072810049,33.786528356942334,-84.38484072810049,5234400,78,0,0,0,0,0,0,0,3,1,131210011001,3,13,3583,122,200,0,50,378,3,10,0,17,4,True,0
27.86149245501381,-82.20070561371477,27.86149245501381,-82.20070561371477,2279500,78,0,0,0,0,0,0,0,6,1,120570139221,5,8,2022,8,24,2,10,205,0,0,0,2,0,True,0
40.75931231784217,-86.37023061602474,40.75931231784217,-86.37023061602474,752000,78,0,0,0,0,0,0,0,7,6,180179512002,6,3,1614,15,16,0,16,210,0,1,0,1,1,True,0
28.59622109808892,-81.39713228798506,28.59622109808892,-81.39713228798506,729700,78,0,0,0,0,0,0,0,5,1,120950153003,4,8,1991,44,124,2,39,183,0,4,0,8,2,True,0
44.10636968154253,-70.22617660538623,44.10636968154253,-70.22617660538623,531600,79,0,0,0,0,0,0,0,5,5,230010102001,4,14,350,35,36,3,27,63,0,2,0,3,2,True,0
37.67536778824616,-85.90123801614844,37.67536778824616,-85.90123801614844,1890800,79,0,0,0,0,0,0,0,7,5,210930017004,7,4,934,13,45,2,9,113,0,0,0,3,1,True,0
40.40572064097152,-120.63423203009228,40.40572064097152,-120.63423203009228,751700,79,0,0,0,0,0,0,0,7,6,60350403042,7,7,372,11,11,6,11,36,1,1,1,1,1,True,0
32.894202502056295,-117.12751801040034,32.894202502056295,-117.12751801040034,216700,79,0,0,0,0,0,0,0,5,1,60730083602,4,5,1047,40,74,1,37,137,1,3,0,8,2,True,0
41.59706197245346,-87.26743970131994,41.59706197245346,-87.26743970131994,1047100,79,0,0,0,0,0,0,0,6,1,180890102014,5,2,4155,9,42,2,23,547,0,0,0,2,0,True,0
33.910104931176306,-82.29407377384291,33.910104931176306,-82.29407377384291,1747800,79,0,0,0,0,0,0,0,7,7,450659202005,7,2,389,2,2,2,2,33,0,0,0,0,0,True,0
26.143231184253413,-80.20429618204511,26.143231184253413,-80.20429618204511,72800,79,0,0,0,0,0,0,0,5,1,120110604033,3,6,1509,59,185,1,30,243,0,7,0,24,4,True,0
42.56980084560703,-82.91307949960438,42.56980084560703,-82.91307949960438,2564700,79,0,0,0,0,0,0,0,5,1,260992409001,4,5,2266,65,138,4,44,240,0,4,0,14,3,True,0
34.442120336556684,-88.14729505506679,34.442120336556684,-88.14729505506679,2141300,79,0,0,0,0,0,0,0,7,7,10599735003,7,2,610,2,2,0,2,68,0,0,0,0,0,True,0
30.06809,-94.16451,30.06809,-94.16451,1797800,79,0,0,0,0,0,0,0,6,4,482450003043,5,12,259,42,81,0,42,34,1,5,0,7,5,True,0
35.50219775029748,-119.2755677398036,35.50219775029748,-119.2755677398036,4796500,80,0,0,0,0,0,0,0,7,3,60290041012,6,5,357,5,5,5,5,40,0,0,0,0,0,True,0
27.739211,-97.404909,27.739211,-97.404909,5419400,80,0,0,0,0,0,0,0,5,4,483550022004,4,5,395,92,156,2,61,40,0,10,0,17,8,True,0
31.783291,-106.4617,31.783291,-106.4617,4855300,80,0,0,0,0,0,0,0,4,3,481410026005,4,4,493,49,88,0,12,57,1,6,0,12,2,True,0
44.62430508934138,-123.1082352193746,44.62430508934138,-123.1082352193746,1042100,80,0,0,0,0,0,0,0,6,5,410430208011,4,4,1125,23,23,3,24,184,0,3,0,3,3,True,0
42.28154680475672,-71.6089996480248,42.28154680475672,-71.6089996480248,2991900,80,0,0,0,0,0,0,0,6,3,250277612003,5,8,2195,18,33,0,26,217,0,1,0,1,1,True,0
34.07828533806271,-118.11286291835336,34.07828533806271,-118.11286291835336,2492100,80,0,0,0,0,0,0,0,4,1,60374815001,3,6,6752,66,202,5,31,875,0,8,0,23,2,True,0
35.018418916411974,-82.49787863665586,35.018418916411974,-82.49787863665586,2650800,80,0,0,0,0,0,0,0,7,3,450450041013,7,1,1194,1,2,1,1,138,0,0,0,0,0,True,0
39.4726211251749,-87.370474490989,39.4726211251749,-87.370474490989,748200,80,0,0,0,0,0,0,0,6,5,181670014004,5,10,186,39,69,6,43,28,0,5,0,8,5,True,0
33.24008706363444,-87.57545007429505,33.24008706363444,-87.57545007429505,558700,80,0,0,0,0,0,0,0,7,4,11250102041,5,16,1105,48,83,12,48,108,0,1,0,4,1,True,0
36.29843552797095,-78.58135965147689,36.29843552797095,-78.58135965147689,173800,80,0,0,0,0,0,0,0,7,6,370779704002,7,11,1545,13,13,11,13,179,0,0,0,0,0,True,0
42.144625198557286,-83.2272952198355,42.144625198557286,-83.2272952198355,321800,81,0,0,0,0,0,0,0,6,1,261635930003,4,21,2266,42,96,2,43,240,1,5,0,11,5,True,0
40.4170555024985,-86.85726200822887,40.4170555024985,-86.85726200822887,146200,81,0,0,0,0,0,0,0,5,4,181570018002,4,16,98,53,87,1,45,13,0,6,0,11,5,True,0
41.32844588804029,-87.78666731909648,41.32844588804029,-87.78666731909648,1921500,81,0,0,0,0,0,0,0,7,1,171978839043,7,0,4155,1,1,0,1,547,0,0,0,0,0,True,0
29.532913,-95.205782,29.532913,-95.205782,238600,81,0,0,0,0,0,0,0,6,1,481677203011,4,6,3674,35,98,5,36,417,0,3,0,13,2,True,0
28.981633,-97.498228,28.981633,-97.498228,6000200,81,0,0,0,0,0,0,0,7,7,481239704003,7,1,1508,1,1,0,1,136,0,0,0,0,0,True,0
31.36661,-96.14102,31.36661,-96.14102,5603100,81,0,0,0,0,0,0,0,7,7,482899501004,7,0,611,0,0,0,0,58,0,0,0,0,0,True,0
39.7081577282373,-104.80866334170724,39.7081577282373,-104.80866334170724,1297900,81,0,0,0,0,0,0,0,5,1,80050821003,3,30,1860,69,154,1,48,232,0,6,0,15,3,True,0
27.315831078661287,-80.37881036155768,27.315831078661287,-80.37881036155768,3150700,81,0,0,0,0,0,0,0,6,3,121113821083,4,5,768,23,71,1,35,80,0,1,0,5,1,True,0
36.677543676916905,-119.73544904326916,36.677543676916905,-119.73544904326916,2283500,81,0,0,0,0,0,0,0,6,2,60190015002,5,1,817,8,51,1,6,110,0,2,0,9,2,True,0
33.094888,-96.804621,33.094888,-96.804621,2034700,81,0,0,0,0,0,0,0,4,1,480850316611,4,31,4433,67,162,3,47,378,0,7,0,15,2,True,0
36.44442793793053,-94.23953549578242,36.44442793793053,-94.23953549578242,1885800,82,0,0,0,0,0,0,0,7,3,50070208052,6,5,443,6,12,5,6,56,0,0,0,0,0,True,0
44.36842,-91.316977,44.36842,-91.316977,1778300,82,0,0,0,0,0,0,0,7,7,551211004003,7,0,226,0,0,0,0,38,0,0,0,0,0,True,0
33.30453041270342,-111.7889105450241,33.30453041270342,-111.7889105450241,2514100,82,0,0,0,0,0,0,0,5,1,40138153002,4,4,2580,72,152,1,37,262,0,5,0,14,3,True,0
48.30128454008669,-116.54752856064889,48.30128454008669,-116.54752856064889,2120100,82,0,0,0,0,0,0,0,6,6,160179502006,6,7,423,10,10,4,10,76,0,1,0,1,1,True,0
39.86091013499869,-89.53917232343512,39.86091013499869,-89.53917232343512,1658800,82,0,0,0,0,0,0,0,7,4,171670038025,7,0,470,2,13,0,2,87,0,0,0,2,0,True,0
42.913334442982624,-74.57196363166696,42.913334442982624,-74.57196363166696,3129600,82,0,0,0,0,0,0,0,7,6,360570723001,7,1,400,1,1,1,1,80,0,0,0,0,0,True,0
34.336824927668395,-86.31318124768376,34.336824927668395,-86.31318124768376,1554900,82,0,0,0,0,0,0,0,7,5,10950307011,7,10,610,11,16,6,16,68,0,0,0,0,0,True,0
34.73885931350438,-97.25675431997573,34.73885931350438,-97.25675431997573,1167600,82,0,0,0,0,0,0,0,7,7,400496814002,7,5,1132,11,11,5,11,94,0,0,0,0,0,True,0
41.99641653990208,-87.78731399546146,41.99641653990208,-87.78731399546146,264400,82,0,0,0,0,0,0,0,4,1,170311001001,3,2,4155,70,237,1,26,547,1,10,0,33,4,True,0
32.31246807197769,-90.17547276623276,32.31246807197769,-90.17547276623276,4848200,82,0,0,0,0,0,0,0,5,3,280490015003,5,12,494,37,101,3,39,53,0,3,0,7,2,True,0
37.114206,-79.282836,37.114206,-79.282836,1360200,83,0,0,0,0,0,0,0,7,4,510310207002,7,3,562,7,7,2,7,67,0,1,0,1,1,True,0
30.109375367899418,-85.20086556992065,30.109375367899418,-85.20086556992065,1778600,83,0,0,0,0,0,0,0,7,5,120459601003,7,1,225,1,2,1,2,28,0,0,0,0,0,True,0
34.18074144882382,-103.34330566162734,34.18074144882382,-103.34330566162734,410000,83,0,0,0,0,0,0,0,7,6,350410003001,6,9,303,11,11,5,11,31,0,0,0,0,0,True,0
30.54442230004081,-89.65349606174686,30.54442230004081,-89.65349606174686,5664800,83,0,0,0,0,0,0,0,7,6,281099506001,6,3,729,14,14,0,14,134,0,3,0,3,3,True,0
36.41655417883688,-121.3204180999864,36.41655417883688,-121.3204180999864,3000800,83,0,0,0,0,0,0,0,7,4,60530111013,6,5,197,5,5,5,5,37,0,0,0,0,0,True,0
41.77483377721755,-91.12808158331988,41.77483377721755,-91.12808158331988,3354600,83,0,0,0,0,0,0,0,7,7,190314503002,7,2,354,2,2,2,2,61,0,0,0,0,0,True,0
39.44497362607818,-92.41962146841075,39.44497362607818,-92.41962146841075,2952900,83,0,0,0,0,0,0,0,7,6,291754903003,7,10,215,12,12,3,12,32,0,1,0,1,1,True,0
37.192541,-76.488511,37.192541,-76.488511,2767900,83,0,0,0,0,0,0,0,7,2,511990504011,6,7,998,12,43,7,17,115,0,1,0,3,1,True,0
31.760801,-106.489753,31.760801,-106.489753,6041600,83,0,0,0,0,0,0,0,4,3,481410017002,4,5,493,23,52,0,18,57,1,5,0,7,3,True,0
42.23535539967588,-97.01541989046586,42.23535539967588,-97.01541989046586,1146700,83,0,0,0,0,0,0,0,7,7,311799787005,7,6,175,6,6,5,6,36,0,0,0,0,0,True,0
30.285990777348538,-81.48648303037801,30.285990777348538,-81.48648303037801,5024100,84,0,0,0,0,0,0,0,6,2,120310144091,4,0,1023,54,104,0,60,89,0,2,0,4,2,True,0
31.7106,-98.9785,31.7106,-98.9785,1362200,84,0,0,0,0,0,0,0,6,6,480499508002,6,5,189,23,24,4,24,26,0,1,0,1,1,True,0
39.76469757317842,-86.28963027602114,39.76469757317842,-86.28963027602114,142600,84,0,0,0,0,0,0,0,5,2,180973401021,4,8,1614,63,119,2,27,210,0,5,0,12,4,True,0
39.66019777136497,-85.12716850470609,39.66019777136497,-85.12716850470609,3129000,84,0,0,0,0,0,0,0,7,6,180419541004,6,10,1614,15,15,3,15,210,0,1,0,1,1,True,0
44.884462,-87.883715,44.884462,-87.883715,1700000,84,0,0,0,0,0,0,0,7,4,550831010002,7,1,457,1,1,0,1,83,0,0,0,0,0,True,0
45.80303423958303,-88.06930187675195,45.80303423958303,-88.06930187675195,2563600,84,0,0,0,0,0,0,0,7,6,260439505002,6,8,74,15,15,2,17,18,0,1,0,3,3,True,0
34.446118403850605,-82.38830988897377,34.446118403850605,-82.38830988897377,2377300,84,0,0,0,0,0,0,0,7,3,450070115005,7,2,1194,2,2,2,2,138,0,0,0,0,0,True,0
36.71224658749924,-119.55825986772707,36.71224658749924,-119.55825986772707,69300,84,0,0,0,0,0,0,0,7,2,60190060002,5,10,817,15,15,6,15,110,0,1,0,1,1,True,0
33.52644528069905,-117.71019406018225,33.52644528069905,-117.71019406018225,1161400,84,0,0,0,0,0,0,0,5,1,60590423293,4,4,6752,27,67,1,10,875,0,4,0,12,2,True,0
35.09365982322165,-106.70931352429048,35.09365982322165,-106.70931352429048,1336700,84,0,0,0,0,0,0,0,5,3,350010024021,4,9,825,39,91,0,40,102,0,5,0,10,4,True,0
29.1288330520215,-82.03666641303066,29.1288330520215,-82.03666641303066,2150200,85,0,0,0,0,0,0,0,7,4,120830012072,5,3,1991,9,28,2,9,183,0,1,0,3,1,True,0
40.421873263312136,-104.72501743998714,40.421873263312136,-104.72501743998714,413000,85,0,0,0,0,0,0,0,5,4,81230012011,4,14,1860,57,66,6,48,232,0,7,0,8,5,True,0
39.02893314762685,-95.74755142848102,39.02893314762685,-95.74755142848102,1011300,85,0,0,0,0,0,0,0,6,4,201770026013,4,15,234,48,69,2,45,24,0,2,0,3,2,True,0
35.15040098491708,-114.56876368385852,35.15040098491708,-114.56876368385852,5069500,85,0,0,0,0,0,0,0,7,4,40159514021,7,4,2580,12,28,0,8,262,0,0,0,1,0,True,0
32.597974,-96.939355,32.597974,-96.939355,1150700,85,0,0,0,0,0,0,0,6,1,481130165221,5,31,4433,37,80,11,35,378,0,2,0,7,1,True,0
26.322825,-98.683076,26.322825,-98.683076,4795900,85,0,0,0,0,0,0,0,7,6,484279504011,7,0,724,1,1,0,1,89,0,0,0,0,0,True,0
40.301222997615255,-79.49618204253186,40.301222997615255,-79.49618204253186,565300,85,0,0,0,0,0,0,0,6,2,421298045022,5,10,1084,15,26,2,13,199,1,3,0,4,3,True,0
36.06162098327658,-79.10615162796792,36.06162098327658,-79.10615162796792,571000,85,0,0,0,0,0,0,0,7,3,371350110005,6,9,1545,11,11,6,11,179,0,2,0,2,2,True,0
42.25850179837956,-88.15193448752258,42.25850179837956,-88.15193448752258,335600,85,0,0,0,0,0,0,0,6,1,170978642061,6,10,4155,11,21,7,18,547,0,0,0,0,0,True,0
40.51379720811083,-107.56367815623314,40.51379720811083,-107.56367815623314,1494300,85,0,0,0,0,0,0,0,7,6,80810004005,7,5,1860,5,5,5,5,232,0,0,0,0,0,True,0
36.961534535088354,-122.0457910083173,36.961534535088354,-122.0457910083173,510400,86,0,0,0,0,0,0,0,5,4,60871012001,4,8,197,16,26,6,11,37,0,3,0,4,2,True,0
35.15124995107938,-89.9801229769452,35.15124995107938,-89.9801229769452,526100,86,0,0,0,0,0,0,0,5,2,471570015001,4,2,918,44,111,0,35,98,0,3,0,8,2,True,0
41.07264977363484,-85.27534693018053,41.07264977363484,-85.27534693018053,311900,86,0,0,0,0,0,0,0,6,4,180030116081,5,6,353,21,37,6,15,45,0,1,0,2,1,True,0
40.79029751332159,-89.36361210479262,40.79029751332159,-89.36361210479262,2937000,86,0,0,0,0,0,0,0,7,4,172030304004,7,2,297,2,2,1,2,41,0,0,0,0,0,True,0
38.368764,-85.695835,38.368764,-85.695835,6196200,86,0,0,0,0,0,0,0,7,2,180190507012,6,5,934,11,56,0,16,113,0,0,0,6,2,True,0
44.08429251727273,-123.15502578905118,44.08429251727273,-123.15502578905118,2350700,86,0,0,0,0,0,0,0,6,4,410390026001,4,3,218,38,62,0,37,45,0,5,0,8,5,True,0
34.892446664824035,-77.54705602815164,34.892446664824035,-77.54705602815164,467000,86,0,0,0,0,0,0,0,7,4,371330002013,7,9,452,10,10,5,10,43,0,0,0,0,0,True,0
47.320906,-122.587521,47.320906,-122.587521,4289500,86,0,0,0,0,0,0,0,6,1,530530725072,5,4,1633,18,28,1,18,317,0,2,0,3,2,True,0
37.02236223652685,-94.73581583627023,37.02236223652685,-94.73581583627023,1764500,86,0,0,0,0,0,0,0,7,7,200219586003,7,5,232,5,5,4,5,24,0,0,0,0,0,True,0
41.01764411689033,-98.91209167022852,41.01764411689033,-98.91209167022852,3589600,86,0,0,0,0,0,0,0,7,6,310199689005,7,1,392,1,1,0,1,58,0,0,0,0,0,True,0
40.140694256848114,-84.26689716145451,40.140694256848114,-84.26689716145451,677300,87,0,0,0,0,0,0,0,7,3,391093150024,6,6,638,18,21,6,21,89,0,1,0,3,2,True,0
40.46088603570518,-79.92401298333999,40.46088603570518,-79.92401298333999,449500,87,0,0,0,0,0,0,0,4,2,420031115003,3,10,1084,43,93,2,27,199,1,8,0,19,3,True,0
28.148100177958792,-81.45216159246974,28.148100177958792,-81.45216159246974,2400700,87,0,0,0,0,0,0,0,6,1,120970413001,5,11,1991,18,20,2,16,183,0,0,0,0,0,True,0
36.35177784643098,-82.21238323980943,36.35177784643098,-82.21238323980943,704200,87,0,0,0,0,0,0,0,7,4,470190701002,6,7,492,23,24,3,23,39,0,1,0,2,1,True,0
42.894922,-87.91356,42.894922,-87.91356,4287300,87,0,0,0,0,0,0,0,6,2,550791602033,5,16,911,36,67,3,37,126,0,1,0,5,1,True,0
43.178051,-83.763853,43.178051,-83.763853,1336500,87,0,0,0,0,0,0,0,7,4,260490101111,7,12,522,15,21,10,16,69,1,1,0,1,1,True,0
41.56789608507239,-93.81167298681676,41.56789608507239,-93.81167298681676,5307500,87,0,0,0,0,0,0,0,6,3,190490508112,4,11,467,36,73,3,37,88,1,3,0,5,3,True,0
29.598426,-95.265359,29.598426,-95.265359,4034200,87,0,0,0,0,0,0,0,6,1,482013501002,4,9,3674,47,104,3,30,417,0,5,0,13,3,True,0
41.62294620846122,-87.48108912116174,41.62294620846122,-87.48108912116174,3322100,87,0,0,0,0,0,0,0,5,1,180890306003,4,4,4155,31,83,0,21,547,0,5,0,12,4,True,0
29.820658,-95.466853,29.820658,-95.466853,2472700,87,0,0,0,0,0,0,0,4,1,482015313002,4,10,3674,73,167,6,34,417,0,10,0,22,3,True,0
21.30801011254185,-157.810795568217,21.30801011254185,-157.810795568217,290100,88,0,0,0,0,0,0,0,4,2,150030029001,3,4,475,68,98,2,20,74,0,10,0,19,3,True,0
28.053380754001928,-82.39445705181073,28.053380754001928,-82.39445705181073,319500,88,0,0,0,0,0,0,0,4,1,120570107014,4,11,2022,68,117,7,27,205,0,5,0,13,1,True,0
